"02/26/2024","775.03","*","","ONLINE PAYMENT THANK YOU"
"02/24/2024","-2.90","*","","MTA*NYCT PAYGO NEW YORK NY"
"02/23/2024","-2.90","*","","MTA*NYCT PAYGO NEW YORK NY"
"02/23/2024","-2.90","*","","MTA*NYCT PAYGO NEW YORK NY"
"02/23/2024","-2.90","*","","MTA*NYCT PAYGO NEW YORK NY"
"02/23/2024","-2.90","*","","MTA*NYCT PAYGO NEW YORK NY"
"02/23/2024","-2.90","*","","MTA*NYCT PAYGO NEW YORK NY"
"02/22/2024","-4.33","*","","Too Good To Go Inc. 178-76184541 DE"
"02/21/2024","-10.85","*","","TEMU.COM 130-248-0611 MA"
"02/21/2024","-92.92","*","","TST* K-POT KOREAN BBQ ANDWESTBURY NY"
"02/17/2024","-21.78","*","","PHAT CHOW DOWN BROOKLYN NY"
"02/15/2024","-25.00","*","","VISIBLE 866-331-3527 CO"
"02/15/2024","-65.83","*","","TST* K-POT KOREAN BBQ ANDWESTBURY NY"
"02/14/2024","-12.24","*","","TEMU.COM 130-248-0611 MA"
"02/11/2024","-167.14","*","","NORTHWELL HEALTH ONLINE P855-8077884 NY"
"02/11/2024","-170.16","*","","NORTHWELL HEALTH ONLINE P855-8077884 NY"
"02/08/2024","-4.99","*","","Too Good To Go Inc. 178-76184541 DE"
"02/07/2024","-5.99","*","","Too Good To Go Inc. 178-76184541 DE"
"02/05/2024","-15.91","*","","WALGREENS #17192 516-775-2811 NY"
"02/03/2024","-27.16","*","","SHELL OIL10009784009 NEW HYDE PARKNY"
